Geography	Medium	City	Name	Website	Twitter_Name	Facebook	Instagram	Youtube	Address	Editor	Phone	source	collection_date
ks	Newspaper	Caney, KS	Montgomery County Chronicle	http://taylornews.org/newsm		https://www.facebook.com/pages/Montgomery-County-Chronicle/179343538715			PO Box 186 Caney, KS 67333-0186	Kathy Taylor	620-879-2156	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Chanute, KS	Chanute Tribune	http://www.chanute.com	https://twitter.com/ChanuteTribune	https://www.facebook.com/pages/The-Chanute-Tribune/100520906674028		http://www.youtube.com/channel/UC8rSi_F-VkoWIBrwCFRE2vQ	26 W Main St Chanute, KS 66720-1701	Stu Butcher	620-431-4100	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Cheney, KS	Times-Sentinel	http://www.tsnews.com/thetimessentinel.html	https://twitter.com/TimesSentinel1	https://www.facebook.com/TimesSentinel			PO Box 544 Cheney, KS 67025-0544	Travis Mounts	316-540-0500	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Clay Center, KS	Clay Center Dispatch	http://www.ccenterdispatch.com		https://www.facebook.com/pages/The-Clay-Center-Dispatch/131384151840			PO Box 519 Clay Center, KS 67432-0519	Ned Valentine	785-632-2127	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Concordia, KS	Blade-Empire	http://www.bladeempire.com		https://www.facebook.com/Concordia-Blade-Empire-592588134232211/?rf=106449772718898			510 Washington St Concordia, KS 66901-2117	Jim Lowell	785-243-2424	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Conway Springs, KS	Star and Argonia Argosy	http://www.tsnews.com/starargosy.html	https://twitter.com/Star_Argosy	https://www.facebook.com/starargosy			PO Box 544 Conway Springs, KS 67025-0544	Paul Rhodes	316-540-0500	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	De Soto, KS	Desoto Explorer	http://www.desotoexplorer.com					645 New Hampshire St De Soto, KS 66044-2243		913-585-1616	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Derby, KS	Derby Informer	http://www.derbyinformer.com	https://twitter.com/DerbyInformer	https://www.facebook.com/pages/The-Derby-Informer/75041195029		https://www.youtube.com/channel/UCUuuqZ8I8Vgtj55AWO391Cw	PO Box 842 Derby, KS 67037-0842	Jeff Cott	316-788-4006	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Dodge City, KS	Dodge City Daily Globe	http://www.dodgeglobe.com	https://twitter.com/dcglobe	https://www.facebook.com/DodgeGlobe		https://www.youtube.com/user/webboy1969	705 N 2nd Ave Dodge City, KS 67801-4410	Conrad Easterday	620-225-4151	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Dodge City, KS	High Plains Journal	http://www.hpj.com	https://twitter.com/HighPlainsJrnl	https://www.facebook.com/highplainsjournal	https://www.instagram.com/highplainsjournal/	http://www.youtube.com/user/HighPlainsJournal	PO Box 760 Dodge City, KS 67801-0760	Holly Martin	800-452-7171	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	East Washington, KS	Washington County News	http://www.backroadsnews.com		https://www.facebook.com/washingtoncountynews		https://www.youtube.com/user/wcnews1	PO Box 316 East Washington, KS 66968-0316	Dan Thalmann	785-325-2219	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Ellsworth, KS	Independent Reporter	http://www.indyrepnews.com		https://www.facebook.com/pages/Ellsworth-County-Independent-Reporter/81874371077		https://www.youtube.com/channel/UC1UgVgKDAkV0_ZGK_nCbs6A	304 N Douglas Ave Ellsworth, KS 67439-3218	Linda Mowery-Denning	785-472-5085	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Emporia, KS	Emporia Gazette	http://www.emporiagazette.com	https://twitter.com/emporiagazette	https://www.facebook.com/theemporiagazette	https://www.instagram.com/emporiagazette/	https://www.youtube.com/user/emporiagazette	517 Merchant St Emporia, KS 66801-7206	Chris Walker	620-342-4800	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Eureka, KS	Eureka Herald	http://www.eurekaherald.com		https://www.facebook.com/pages/The-Eureka-Herald/126251397424608			PO Box 590 Eureka, KS 67045-0590	Robin A. Wunderlich	620-583-5721	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Fort Scott, KS	Fort Scott Tribune	http://www.fstribune.com	https://twitter.com/FSTribune	https://www.facebook.com/pages/The-Fort-Scott-Tribune/125159744185236			PO Box 150 Fort Scott, KS 66701-0150	Tammy Helm	620-223-2110	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Galena, KS	Galena Sentinel Times	http://www.sentineltimes.com	https://twitter.com/GSentineltimes	https://www.facebook.com/pages/The-Sentinel-Times/142205375825880			511 S Main St Galena, KS 66739-1219	Machelle Smith	620-783-5034	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Garden City, KS	Garden City Telegram	http://www.gctelegram.com	https://twitter.com/gctelegram	https://www.facebook.com/GardenCityTelegram		http://www.youtube.com/user/GCTelegram	PO Box 958 Garden City, KS 67846-0958	Dena Sattler	620-275-8500	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Great Bend, KS	Great Bend Tribune	http://www.gbtribune.com	https://twitter.com/GB_Tribune	https://www.facebook.com/gbtribune			2012 Forest Ave Great Bend, KS 67530-4014	Dale Hogg	620-792-1211	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Greensburg, KS	Kiowa County Signal	http://www.kiowacountysignal.com		https://www.facebook.com/TheKiowaCountySignal			101 S Main St Greensburg, KS 67054-1701	Jeff Guy	620-723-2115	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Halstead, KS	Harvey County Independent	http://www.hcindependent.com					PO Box 71 Halstead, KS 67056-0071	Frederick Bader	316-835-2235	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Hays, KS	Hays Daily News	http://www.hdnews.net	https://twitter.com/HaysDaily	https://www.facebook.com/HaysDailyNews			507 Main St Hays, KS 67601-4228	Nick Schwien	785-628-1081	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Hesston, KS	Hesston Record	http://www.hesstonrecord.com	https://twitter.com/RecordTime	https://www.facebook.com/hesstonrecord		http://www.youtube.com/user/rmedia1/videos	PO Box 71 Hesston, KS 67056-0071	Jackie Nelson	620-327-4831	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Hiawatha, KS	Hiawatha World	http://www.hiawathaworldonline.com		https://www.facebook.com/pages/Hiawatha-World/140225006013485			607 Utah St Hiawatha, KS 66434-2319	Joe Warren	785-742-2111	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Hillsboro, KS	Hillsboro Free Press	https://www.hillsborofreepress.com		https://www.facebook.com/HillsboroFreePress		https://www.youtube.com/user/pucknose	116 S Main St Hillsboro, KS 67063-1526	Don Ratzlaff	620-947-5702	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Hillsboro, KS	Hillsboro Star Journal	http://www.starj.com					117 S 3rd St Hillsboro, KS 66861-1621	David Colburn	620-947-3975	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Holton, KS	Holton Recorder	http://www.holtonrecorder.net	https://twitter.com/HoltonRecorder			https://www.youtube.com/channel/UCsWdK8GzuDiYhntwzogJwYg	109 W 4th St Holton, KS 66436-1701	David Powls	785-364-3141	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Hugoton, KS	Hugoton Hermes	http://hugotonhermes.com		https://www.facebook.com/thehugotonhermes			522 S Main St Hugoton, KS 67951-2428	RoGlenda Coulter	620-544-4321	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Hutchinson, KS	Hutchinson News	http://www.hutchnews.com	https://twitter.com/HutchNews	https://www.facebook.com/hutchinsonnews	https://www.instagram.com/hutchnews/	http://www.youtube.com/user/TheHutchinsonNews	300 W 2nd Ave Hutchinson, KS 67501-5211	John Montgomery	620-694-5700	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Iola, KS	Iola Register	http://www.iolaregister.com	https://twitter.com/iolaregister	https://www.facebook.com/iolaregister			302 S Washington Ave Iola, KS 66749-3255	Susan Lynn	620-365-2111	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Junction City, KS	Daily Union	http://www.yourdu.net	https://twitter.com/thedailyunion	https://www.facebook.com/dailyunionnewspaper		https://www.youtube.com/user/JCDailyUnion	222 W 6th St Junction City, KS 66441-3047	Alix Kunkle	785-762-5000	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Kingman, KS	Kingman Leader-Courier	http://www.kcnonline.com		https://www.facebook.com/KCNOnline	https://www.instagram.com/kcnonline/		140 N Main St Kingman, KS 67068-1301	Jason Jump	620-532-3151	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Kiowa, KS	Kiowa News	http://kiowanews.com					614 Main St Kiowa, KS 67070-1414	Rex Zimmerman	620-825-4229	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Lakin, KS	Lakin Independent	http://www.lakinindependent.com					PO Box 45 Lakin, KS 67860-0045	Kathy McVey	620-355-6162	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Lansing, KS	Lansing Current	http://www.basehorinfo.com/news/lansing					520 E 4th St Lansing, KS 66086-8920	Caroline Boyer	913-845-2222	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Lawrence, KS	Journal World	http://www2.ljworld.com	https://twitter.com/ljworld	https://www.facebook.com/LJWorld	https://www.instagram.com/ljworld/	http://www.youtube.com/user/LJWorldLawrence	PO Box 888 Lawrence, KS 66044-0888	Chad Lawhorn	785-843-1000	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Leavenworth, KS	Fort Leavenworth Lamp	http://www.ftleavenworthlamp.com	https://twitter.com/fortleavenworth	https://www.facebook.com/leavenworth.lamp			296 Grant Ave Leavenworth, KS 66027-1254	Bob Kerr	913-684-5267	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Leavenworth, KS	Leavenworth Times	http://www.leavenworthtimes.com	https://twitter.com/LVTimesNews	https://www.facebook.com/the.leavenworth.times			422 Seneca St Leavenworth, KS 66048-1910	Rimsie McConiga	913-682-0305	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Liberal, KS	High Plains Daily Leader	http://www.leaderandtimes.com		https://www.facebook.com/LeaderandTimes			16 S Kansas Ave Liberal, KS 67901-3732	Earl Watt	620-626-0840	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Lincoln, KS	Lincoln Sentinel-Republican	http://www.lincolnsentinel.com		https://www.facebook.com/pages/Lincoln-Sentinel/311063592250312			PO Box 67 Lincoln, KS 67455-0067	Jyll Phillips	785-524-4200	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Louisburg, KS	Louisburg Herald	http://www.republic-online.com	https://twitter.com/louisburgherald	https://www.facebook.com/LouisburgHerald			PO Box 99 Louisburg, KS 66053-0099	Sandy Nelson	913-837-4321	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Lyons, KS	Mid-Kansas News	http://www.midksnews.com		https://www.facebook.com/TheLyonsNews			210 W Commercial St Lyons, KS 67554-2716	Mike Courson	620-257-2368	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Manhattan, KS	Manhattan Free Press	http://www.manhattanfreepress.com		https://www.facebook.com/pages/Manhattan-Free-Press/129268210587227			PO Box 1191 Manhattan, KS 66505-1191	Jon A. Brake	785-537-8953	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Manhattan, KS	Mercury	http://themercury.com	https://twitter.com/MERCnewsroom 	https://www.facebook.com/TheManhattanMercury		https://www.youtube.com/channel/UCrijVzgp5lzjA15BWPkqVZw	318 N 5th St Manhattan, KS 66502-5910	Ned Seaton	785-776-8808	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Marion, KS	Marion County Record	http://www.marionrecord.com	https://twitter.com/marionrecord	https://www.facebook.com/MarionCoRecord			117 S 3rd St Marion, KS 66861-1621	David Colburn	620-382-2165	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Marysville, KS	Marysville Advocate	http://www.marysvilleonline.net	https://twitter.com/MarysvilleTweet	https://www.facebook.com/marysvilleonline			PO Box 271 Marysville, KS 66508-0271	Sarah Kessinger	785-562-2317	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	McPherson, KS	McPherson Sentinel	http://www.mcphersonsentinel.com	https://twitter.com/macsentinel	https://www.facebook.com/pages/The-McPherson-Sentinel/121845353350		http://www.youtube.com/user/McPhersonSentinel	116 S Main St McPherson, KS 67460-4852	Teri L. Hansen	620-241-2422	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Meade, KS	Meade County News	https://mcnewsonline.com		https://www.facebook.com/meade.countynews.1			PO Box 310 Meade, KS 67864-0310	Tom Kuhns	620-873-2118	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Medicine Lodge, KS	Gyp Hill Premiere	http://www.gyphillpremiere.com		https://www.facebook.com/pages/The-Gyp-Hill-Premiere/201939456539625			PO Box 127 Medicine Lodge, KS 67104-0127	Kevin J. Noland	316-886-5654	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Minneola, KS	Clark County Gazette	https://clarkcountygazette.com		https://www.facebook.com/clarkcounty.gazette			PO Box 463 Minneola, KS 67865-0463	Denice Kuhns	620-338-7412	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Mount Hope, KS	Mount Hope Clarion	http://clarionpaper.com	https://twitter.com/ClarionPaper	https://www.facebook.com/ClarionKansas			314 N Main St Mount Hope, KS 67001-9700	Joey Young	316-445-2444	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Newton, KS	Newton Kansan	http://www.thekansan.com	https://twitter.com/ChadFrey	https://www.facebook.com/TheNewtonKansan	https://www.instagram.com/newtonkansan/	http://www.youtube.com/user/NewtonKansanSports	121 W 6th St Newton, KS 67114-2117	Chad Frey	316-283-1500	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Norton, KS	Norton Telegram	http://www.nwkansas.com/NCTwebpages/ntmain.html		https://www.facebook.com/pages/Norton-Telegram/393371464033872			215 S Kansas Ave Norton, KS 67654-2131	Dana Paxton	785-877-3361	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Olathe, KS	Olathe Daily News	http://www.theolathenews.com					514 S Kansas Ave Olathe, KS 66061-4548	Grace Hobson	816-234-4306	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Osage City, KS	Herald-Chronicle	http://www.och-c.com	https://twitter.com/OsageCounty	https://www.facebook.com/ochcnews		http://www.youtube.com/channel/UCsP3lFEldjSN0JrzAGI-cgQ	527 Market St Osage City, KS 66523-1157	Jeremy Gaston	785-528-3511	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Osawatomie, KS	Osawatomie Graphic	http://www.republic-online.com	https://twitter.com/osawatomienews	https://www.facebook.com/OsawatomieGraphic			121 S Pearl St Osawatomie, KS 66071-1754	Brian McCauley	913-294-2311	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Oskaloosa, KS	Oskaloosa Independent	http://www.jeffcountynews.com/category/oskaloosa-independent					PO Box 278 Oskaloosa, KS 66066-0278	Clarke Davis	785-863-2520	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Ottawa, KS	Ottawa Herald	http://www.ottawaherald.com	https://twitter.com/oheraldnews	https://www.facebook.com/OttawaHerald		http://www.youtube.com/user/TheOttawaHerald	214 S Hickory St Ottawa, KS 66067-2309	Tommy Felts	785-242-4700	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Paola, KS	Miami County Republic	http://www.republic-online.com	https://twitter.com/micorepublic	https://www.facebook.com/micorepublic			121 S Pearl St Paola, KS 66071-1754	Brian McCauley	913-294-2311	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Parsons, KS	Parsons Sun	http://www.parsonssun.com	https://twitter.com/ParsonsSun	https://www.facebook.com/pages/Parsons-Sun/132277526817483		https://www.youtube.com/channel/UCLwAOcKUB1gzerRE-EAjf7w	220 S 18th St Parsons, KS 67357-4218	Ray Nolting	620-421-2000	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Peabody, KS	Gazette-Bulletin	http://peabodykansas.com					113 N Walnut St Peabody, KS 66866-1059	David Colburn	620-983-2185	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Phillipsburg, KS	Phillips County Review	http://www.phillipscountyreview.com					PO Box 446 Phillipsburg, KS 67661-0446	Kirby Ross	785-543-5242	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Pittsburg, KS	Morning Sun	http://www.morningsun.net	https://twitter.com/The_Morning_Sun	https://www.facebook.com/pages/The-Morning-Sun/75042554148		http://www.youtube.com/user/PittMorningSun	701 N Locust St Pittsburg, KS 66762-4038	Matt Guthrie	620-231-2600	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Pleasanton, KS	Linn County News	http://linncountynews.net		https://www.facebook.com/linncountynews			PO Box 478 Pleasanton, KS 66075-0478	Jackie Taylor	913-352-6235	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Pratt, KS	Pratt Tribune	http://www.pratttribune.com	https://twitter.com/pratttribune	https://www.facebook.com/pages/The-Pratt-Tribune/86131669052		https://www.youtube.com/user/PrattTribune	PO Box 909 Pratt, KS 67124-0909	Carol Bronson	620-672-5511	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Sabetha, KS	Sabetha Herald	http://sabethaherald.com	https://twitter.com/sabethaherald	https://www.facebook.com/sabethaherald	https://www.instagram.com/sabethaherald/	https://www.youtube.com/channel/UCUIdf6119nHH48H_t4l-9PQ	PO Box 208 Sabetha, KS 66534-0208	Krista Wasinger	785-284-3300	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Salina, KS	Salina Journal	http://www.salina.com	https://twitter.com/salinajournal	https://www.facebook.com/pages/Salina-Journal/108241099200760		http://www.youtube.com/user/salinajournal	333 S 4th St Salina, KS 67401-3903	Ben Wearing	785-823-6363	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Seneca, KS	Seneca Courier-Tribune	http://www.couriertribuneonline.com		https://www.facebook.com/pages/The-Courier-Tribune/306094159437551			512 Main St Seneca, KS 66538-1928	Matt Diehl	785-336-2175	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Sharon Springs, KS	Western Times	http://www.thewesterntimes.com					PO Box 279 Sharon Springs, KS 67758-0279	Sunny Henderson	785-852-4900	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Shawnee, KS	Shawnee Dispatch	http://www.shawneedispatch.com	https://twitter.com/shawneedispatch	https://www.facebook.com/theshawneedispatch			6301 Pflumm Rd Shawnee, KS 66216-2401	Jennifer Bhargava	913-962-3000	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Sterling, KS	Sterling Bulletin	http://sterlingbulletin.net		https://www.facebook.com/SterlingBulletin			107 N Broadway Ave Sterling, KS 67579-2130	Rene Wilson	620-278-2114	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Syracuse, KS	Syracuse Journal	http://www.thesyracusejournal.com		https://www.facebook.com/pages/The-Syracuse-Journal/137511306292379			PO Box 1137 Syracuse, KS 67878-1137	Marcus Ashlock	620-384-5640	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Tonganoxie, KS	Mirror	http://www.tonganoxiemirror.com	https://twitter.com/tonganoxie	https://www.facebook.com/TonganoxieMirror			520 E 4th St Tonganoxie, KS 66086-8920	Shawn Linenberger	913-845-2222	usnpl.com	2023-05-17 15:42:39.278164
ks	Newspaper	Topeka, KS	Capital Journal	http://cjonline.com	https://twitter.com/CJ_news	https://www.facebook.com/TopekaCapitalJournal		https://www.youtube.com/user/CJOnlineMedia	616 SE Jefferson St Topeka, KS 66607-1137	Tomari Quinn	785-295-1111	usnpl.com	2023-05-17 15:42:39.278164
